Com,5,,,,,,,
Node,264,,,,,,,
SN, 2419-0264,,,,,,,
Firmware,7.29,,,,,,,
Time, 04/24/2017 04:25:00,,,,,,,
Actual Active Channels,3,,,,,,,
,,,,,,,,
Applied Filters,,,,,,,,
,Channel,1,Units,m/s²,Slope,0.128192,Offset,-263
,Channel,2,Units,m/s²,Slope,0.128192,Offset,-263
Sweeps,Channel 1,,,,,,,
337,-4.564942837,,,,,,,
338,7.228720665,,,,,,,
339,12.10001659,,,,,,,
340,7.100528717,,,,,,,
341,-2.77025485,,,,,,,
342,8.510640144,,,,,,,
343,6.972336292,,,,,,,
344,-12.2564621,,,,,,,
345,18.25323105,,,,,,,
346,-2.385679007,,,,,,,
347,7.869680405,,,,,,,
348,-1.616526961,,,,,,,
349,-24.17831802,,,,,,,
350,21.8426075,,,,,,,
351,-4.949518681,,,,,,,
352,0.049968898,,,,,,,
353,8.638832092,,,,,,,
354,-12.2564621,,,,,,,
355,24.15006256,,,,,,,
356,9.536176682,,,,,,,
357,16.97131157,,,,,,,
358,11.4590559,,,,,,,
359,5.43403244,,,,,,,
360,-16.74318123,,,,,,,
361,-13.15380669,,,,,,,
362,12.74097633,,,,,,,
363,-31.35706902,,,,,,,
364,-4.052175045,,,,,,,
365,-9.436238289,,,,,,,
366,-1.616526961,,,,,,,
367,-10.58996677,,,,,,,
368,23.63729477,,,,,,,
369,21.45803261,,,,,,,
370,-20.33255768,,,,,,,
371,-2.001102924,,,,,,,
372,10.56171227,,,,,,,
373,23.25271988,,,,,,,
374,35.0463829,,,,,,,
375,-23.15278244,,,,,,,
376,3.76753664,,,,,,,
377,2.613808632,,,,,,,
378,-4.564942837,,,,,,,
379,22.61175919,,,,,,,
380,21.32983971,,,,,,,
381,35.5591507,,,,,,,
382,-11.48731041,,,,,,,
383,7.869680405,,,,,,,
384,8.382448196,,,,,,,
385,13.89470387,,,,,,,
386,9.664368629,,,,,,,
387,-3.795790911,,,,,,,
388,0.690928876,,,,,,,
389,34.27722931,,,,,,,
390,3.511152744,,,,,,,
391,-8.282510757,,,,,,,
392,12.86916828,,,,,,,
393,12.99736023,,,,,,,
394,-8.282510757,,,,,,,
395,-6.616014481,,,,,,,
396,15.43300819,,,,,,,
397,15.68939209,,,,,,,
398,10.04894447,,,,,,,
399,14.66385651,,,,,,,
400,20.68887901,,,,,,,
401,5.43403244,,,,,,,
402,6.972336292,,,,,,,
403,-4.693134785,,,,,,,
404,-21.10170937,,,,,,,
405,12.61278439,,,,,,,
406,1.203696847,,,,,,,
407,19.40695953,,,,,,,
408,18.50961494,,,,,,,
409,-15.07668591,,,,,,,
410,-13.02561474,,,,,,,
411,0.049968898,,,,,,,
412,-10.46177483,,,,,,,
413,0.690928876,,,,,,,
414,12.61278439,,,,,,,
415,22.09899139,,,,,,,
416,34.66180801,,,,,,,
417,-13.66657448,,,,,,,
418,5.818608761,,,,,,,
419,12.22820854,,,,,,,
420,-13.53838253,,,,,,,
421,29.40593529,,,,,,,
422,3.76753664,,,,,,,
423,7.485104561,,,,,,,
424,19.91972733,,,,,,,
425,14.02289581,,,,,,,
426,4.280304432,,,,,,,
427,-16.35860634,,,,,,,
428,-14.56391811,,,,,,,
429,19.66334343,,,,,,,
430,17.61227226,,,,,,,
431,15.30481625,,,,,,,
432,34.7899971,,,,,,,
433,-16.87137413,,,,,,,
434,6.074992657,,,,,,,
435,36.45649338,,,,,,,
436,11.97182465,,,,,,,
437,9.536176682,,,,,,,
438,6.587760448,,,,,,,
439,8.382448196,,,,,,,
440,-8.923470497,,,,,,,
441,-12.89742279,,,,,,,
442,2.485616684,,,,,,,
443,-4.564942837,,,,,,,
444,4.280304432,,,,,,,
445,32.86711884,,,,,,,
446,-8.923470497,,,,,,,
447,4.152112484,,,,,,,
448,7.100528717,,,,,,,
449,-2.257487059,,,,,,,
450,-3.667598963,,,,,,,
451,26.20113564,,,,,,,
452,-6.872398853,,,,,,,
453,24.40644836,,,,,,,
454,-32.1262207,,,,,,,
455,5.562224388,,,,,,,
456,5.43403244,,,,,,,
457,-5.975054741,,,,,,,
458,7.869680405,,,,,,,
459,4.280304432,,,,,,,
460,-24.17831802,,,,,,,
461,14.40747166,,,,,,,
462,10.30532837,,,,,,,
463,32.09796524,,,,,,,
464,0.819120884,,,,,,,
465,-4.564942837,,,,,,,
466,5.305840492,,,,,,,
467,-4.949518681,,,,,,,
468,2.998384714,,,,,,,
469,3.895728588,,,,,,,
470,-1.872910976,,,,,,,
471,2.10104084,,,,,,,
472,12.74097633,,,,,,,
473,-17.89690971,,,,,,,
474,-3.411214828,,,,,,,
475,-2.77025485,,,,,,,
476,-5.462286949,,,,,,,
477,14.9202404,,,,,,,
478,-19.0506382,,,,,,,
479,21.8426075,,,,,,,
480,-10.58996677,,,,,,,
481,2.357424736,,,,,,,
482,9.151600838,,,,,,,
483,13.63831997,,,,,,,
484,-19.43521309,,,,,,,
485,-5.846862793,,,,,,,
486,-0.334607065,,,,,,,
487,22.73995209,,,,,,,
488,-18.9224453,,,,,,,
489,-14.94849396,,,,,,,
490,17.22769547,,,,,,,
491,7.741488457,,,,,,,
492,20.30430412,,,,,,,
493,-35.07463837,,,,,,,
494,11.84363174,,,,,,,
495,5.177648544,,,,,,,
496,-1.872910976,,,,,,,
497,29.40593529,,,,,,,
498,4.152112484,,,,,,,
499,15.30481625,,,,,,,
500,15.68939209,,,,,,,
501,-23.53735733,,,,,,,
502,10.04894447,,,,,,,
503,-12.38465405,,,,,,,
504,18.12504005,,,,,,,
505,12.48459244,,,,,,,
506,15.68939209,,,,,,,
507,-22.12724495,,,,,,,
508,-0.847375035,,,,,,,
509,-13.79476643,,,,,,,
510,19.53515244,,,,,,,
511,-13.15380669,,,,,,,
512,3.639344692,,,,,,,
513,11.58724785,,,,,,,
514,37.35383987,,,,,,,
515,-3.923982859,,,,,,,
516,10.68990421,,,,,,,
517,1.58827281,,,,,,,
518,12.48459244,,,,,,,
519,-1.744719028,,,,,,,
520,-5.590478897,,,,,,,
521,27.35486412,,,,,,,
522,8.895215988,,,,,,,
523,0.690928876,,,,,,,
524,-3.283022881,,,,,,,
525,-12.89742279,,,,,,,
526,41.07140732,,,,,,,
527,-4.564942837,,,,,,,
528,26.32932663,,,,,,,
529,17.09950447,,,,,,,
530,-17.76871872,,,,,,,
531,9.151600838,,,,,,,
532,-21.74267006,,,,,,,
533,22.09899139,,,,,,,
534,-26.99854088,,,,,,,
535,-0.334607065,,,,,,,
536,0.562736869,,,,,,,
537,10.56171227,,,,,,,
538,1.716464758,,,,,,,
539,-14.43572617,,,,,,,
540,8.254256248,,,,,,,
541,-6.616014481,,,,,,,
542,-9.436238289,,,,,,,
543,31.58519936,,,,,,,
544,9.151600838,,,,,,,
545,-17.89690971,,,,,,,
546,-12.89742279,,,,,,,
547,3.382960796,,,,,,,
548,13.12555218,,,,,,,
549,21.7144165,,,,,,,
550,-15.3330698,,,,,,,
551,-11.10273457,,,,,,,
552,5.562224388,,,,,,,
553,-9.308046341,,,,,,,
554,18.63780785,,,,,,,
555,-10.07719898,,,,,,,
556,21.8426075,,,,,,,
557,-27.76769257,,,,,,,
558,8.510640144,,,,,,,
559,14.79204845,,,,,,,
560,19.91972733,,,,,,,
561,20.04792023,,,,,,,
562,-10.58996677,,,,,,,
563,-22.38363075,,,,,,,
564,-5.205902576,,,,,,,
565,15.68939209,,,,,,,
566,-3.539406776,,,,,,,
567,2.998384714,,,,,,,
568,-7.641550541,,,,,,,
569,7.869680405,,,,,,,
570,3.25476861,,,,,,,
571,-5.462286949,,,,,,,
572,21.45803261,,,,,,,
573,-10.71815872,,,,,,,
574,-4.693134785,,,,,,,
575,2.10104084,,,,,,,
576,-3.026638985,,,,,,,
577,20.04792023,,,,,,,
578,-4.436750889,,,,,,,
579,-17.76871872,,,,,,,
580,-0.975567043,,,,,,,
581,0.049968898,,,,,,,
582,7.100528717,,,,,,,
583,12.22820854,,,,,,,
584,-19.56340599,,,,,,,
585,8.126064301,,,,,,,
586,-1.744719028,,,,,,,
587,5.818608761,,,,,,,
588,-12.89742279,,,,,,,
589,15.94577599,,,,,,,
590,13.76651192,,,,,,,
591,9.279792786,,,,,,,
592,-8.923470497,,,,,,,
593,-2.642062902,,,,,,,
594,7.228720665,,,,,,,
595,-2.129294872,,,,,,,
596,13.38193607,,,,,,,
597,0.049968898,,,,,,,
598,-18.6660614,,,,,,,
599,1.716464758,,,,,,,
600,-16.87137413,,,,,,,
601,16.97131157,,,,,,,
602,11.07448006,,,,,,,
603,5.049456596,,,,,,,
604,19.79153633,,,,,,,
605,13.89470387,,,,,,,
606,16.07396889,,,,,,,
607,-7.897934437,,,,,,,
608,14.5356636,,,,,,,
609,0.306352884,,,,,,,
610,11.58724785,,,,,,,
611,5.177648544,,,,,,,
612,-14.05115032,,,,,,,
613,-13.41019058,,,,,,,
614,1.972848773,,,,,,,
615,7.613296509,,,,,,,
616,10.17713642,,,,,,,
617,5.818608761,,,,,,,
618,3.126576662,,,,,,,
619,4.664880753,,,,,,,
620,8.638832092,,,,,,,
621,-17.64052582,,,,,,,
622,23.63729477,,,,,,,
623,-1.360143065,,,,,,,
624,-10.33358288,,,,,,,
625,-11.87188625,,,,,,,
626,40.43044662,,,,,,,
627,15.43300819,,,,,,,
628,19.53515244,,,,,,,
629,-25.8448143,,,,,,,
630,3.511152744,,,,,,,
631,9.151600838,,,,,,,
632,-25.97300529,,,,,,,
633,-10.07719898,,,,,,,
634,5.43403244,,,,,,,
635,13.89470387,,,,,,,
636,32.73892593,,,,,,,
637,-27.76769257,,,,,,,
638,8.254256248,,,,,,,
639,-15.84583855,,,,,,,
640,12.74097633,,,,,,,
641,6.459568501,,,,,,,
642,-9.949006081,,,,,,,
643,43.37886429,,,,,,,
644,-9.051662445,,,,,,,
645,5.305840492,,,,,,,
646,9.664368629,,,,,,,
647,31.32881546,,,,,,,
648,-20.97351837,,,,,,,
649,16.71492767,,,,,,,
650,-3.923982859,,,,,,,
651,33.25169373,,,,,,,
652,-14.82030201,,,,,,,
653,-3.026638985,,,,,,,
654,15.04843235,,,,,,,
655,18.38142395,,,,,,,
656,-5.334095001,,,,,,,
657,-0.719183087,,,,,,,
658,9.792560577,,,,,,,
659,8.382448196,,,,,,,
660,-7.256974697,,,,,,,
661,-9.564430237,,,,,,,
662,12.35640049,,,,,,,
663,24.40644836,,,,,,,
664,22.09899139,,,,,,,
665,10.43352032,,,,,,,
666,-35.71559525,,,,,,,
667,25.04740715,,,,,,,
668,9.664368629,,,,,,,
669,13.89470387,,,,,,,
670,31.45700645,,,,,,,
671,-2.898447037,,,,,,,
672,3.382960796,,,,,,,
673,0.178160891,,,,,,,
674,-15.3330698,,,,,,,
675,19.02238464,,,,,,,
676,-6.487822533,,,,,,,
677,22.48356819,,,,,,,
678,13.25374413,,,,,,,
679,2.229232788,,,,,,,
680,20.68887901,,,,,,,
681,-2.77025485,,,,,,,
682,15.56120014,,,,,,,
683,-2.257487059,,,,,,,
684,11.97182465,,,,,,,
685,12.35640049,,,,,,,
686,19.79153633,,,,,,,
687,-19.56340599,,,,,,,
688,0.947312832,,,,,,,
689,17.86865616,,,,,,,
690,32.73892593,,,,,,,
691,19.02238464,,,,,,,
692,-4.436750889,,,,,,,
693,7.485104561,,,,,,,
694,-3.795790911,,,,,,,
695,-1.872910976,,,,,,,
696,-6.359630585,,,,,,,
697,-12.12827015,,,,,,,
698,19.15057564,,,,,,,
699,9.279792786,,,,,,,
700,17.74046326,,,,,,,
701,-16.23041344,,,,,,,
702,-3.283022881,,,,,,,
703,-1.10375905,,,,,,,
704,-6.231438637,,,,,,,
705,0.690928876,,,,,,,
706,21.8426075,,,,,,,
707,23.25271988,,,,,,,
708,-3.283022881,,,,,,,
709,33.12350464,,,,,,,
710,-7.769742489,,,,,,,
711,25.17560005,,,,,,,
712,0.562736869,,,,,,,
713,-15.58945465,,,,,,,
714,-4.693134785,,,,,,,
715,8.126064301,,,,,,,
716,6.587760448,,,,,,,
717,26.71390343,,,,,,,
718,-8.026126862,,,,,,,
719,-3.667598963,,,,,,,
720,1.844656825,,,,,,,
721,34.53361511,,,,,,,
722,20.17611122,,,,,,,
723,0.819120884,,,,,,,
724,-26.48577309,,,,,,,
725,17.35588837,,,,,,,
726,-0.719183087,,,,,,,
727,-10.33358288,,,,,,,
728,9.664368629,,,,,,,
729,-18.40967751,,,,,,,
730,26.45751953,,,,,,,
731,8.76702404,,,,,,,
732,8.895215988,,,,,,,
733,8.126064301,,,,,,,
734,14.27927971,,,,,,,
735,5.562224388,,,,,,,
736,2.229232788,,,,,,,
737,-9.179854393,,,,,,,
738,35.5591507,,,,,,,
739,13.12555218,,,,,,,
740,14.27927971,,,,,,,
741,21.07345581,,,,,,,
742,-7.897934437,,,,,,,
743,-0.334607065,,,,,,,
744,-5.205902576,,,,,,,
745,-4.564942837,,,,,,,
746,4.536688805,,,,,,,
747,9.407984734,,,,,,,
748,2.998384714,,,,,,,
749,16.33035278,,,,,,,
750,-8.282510757,,,,,,,
751,11.97182465,,,,,,,
752,0.049968898,,,,,,,
753,-24.56289291,,,,,,,
754,10.68990421,,,,,,,
755,14.27927971,,,,,,,
756,-13.15380669,,,,,,,
757,13.89470387,,,,,,,
758,-9.179854393,,,,,,,
759,13.89470387,,,,,,,
760,7.228720665,,,,,,,
761,0.306352884,,,,,,,
762,4.664880753,,,,,,,
763,-6.487822533,,,,,,,
764,-0.462799072,,,,,,,
765,-21.99905396,,,,,,,
766,-5.205902576,,,,,,,
767,4.280304432,,,,,,,
768,16.97131157,,,,,,,
769,-26.74215698,,,,,,,
770,13.38193607,,,,,,,
771,13.76651192,,,,,,,
772,0.306352884,,,,,,,
773,-4.564942837,,,,,,,
774,-8.923470497,,,,,,,
775,25.68836784,,,,,,,
776,-11.74369431,,,,,,,
777,15.04843235,,,,,,,
778,-6.616014481,,,,,,,
779,-12.89742279,,,,,,,
780,7.356912613,,,,,,,
781,27.22667122,,,,,,,
782,24.15006256,,,,,,,
783,10.94628811,,,,,,,
784,-9.308046341,,,,,,,
785,31.96977425,,,,,,,
786,-19.17882919,,,,,,,
787,5.818608761,,,,,,,
788,4.023920536,,,,,,,
789,16.20215988,,,,,,,
790,4.793072701,,,,,,,
791,-0.719183087,,,,,,,
792,7.356912613,,,,,,,
793,11.202672,,,,,,,
794,16.33035278,,,,,,,
795,11.58724785,,,,,,,
796,-10.71815872,,,,,,,
797,2.10104084,,,,,,,
798,-0.078223094,,,,,,,
799,3.25476861,,,,,,,
800,-11.23092651,,,,,,,
801,27.09848022,,,,,,,
802,14.27927971,,,,,,,
803,-6.231438637,,,,,,,
804,-1.744719028,,,,,,,
805,33.76446152,,,,,,,
806,1.844656825,,,,,,,
807,15.56120014,,,,,,,
808,-3.411214828,,,,,,,
809,30.04689598,,,,,,,
810,13.38193607,,,,,,,
811,-0.334607065,,,,,,,
812,19.02238464,,,,,,,
813,0.947312832,,,,,,,
814,-0.462799072,,,,,,,
815,3.639344692,,,,,,,
816,13.51012802,,,,,,,
817,11.84363174,,,,,,,
818,-7.385166645,,,,,,,
819,15.43300819,,,,,,,
820,-17.76871872,,,,,,,
821,-9.179854393,,,,,,,
822,4.921264648,,,,,,,
823,15.43300819,,,,,,,
824,1.460080862,,,,,,,
825,-3.795790911,,,,,,,
826,-1.360143065,,,,,,,
827,-4.949518681,,,,,,,
828,3.511152744,,,,,,,
829,-16.23041344,,,,,,,
830,39.78948593,,,,,,,
831,24.02187157,,,,,,,
832,2.357424736,,,,,,,
833,7.741488457,,,,,,,
834,16.58673668,,,,,,,
835,15.56120014,,,,,,,
836,34.02084732,,,,,,,
837,-20.33255768,,,,,,,
838,5.562224388,,,,,,,
839,-7.128782749,,,,,,,
840,17.86865616,,,,,,,
841,25.43198395,,,,,,,
842,-0.334607065,,,,,,,
843,3.511152744,,,,,,,
844,28.2522068,,,,,,,
845,-29.94695663,,,,,,,
846,25.81655884,,,,,,,
847,9.664368629,,,,,,,
848,-3.411214828,,,,,,,
849,-5.975054741,,,,,,,
850,-7.641550541,,,,,,,
851,4.536688805,,,,,,,
852,-8.667086601,,,,,,,
853,-6.487822533,,,,,,,
854,1.58827281,,,,,,,
855,-1.488335013,,,,,,,
856,5.177648544,,,,,,,
857,-0.847375035,,,,,,,
858,25.17560005,,,,,,,
859,11.58724785,,,,,,,
860,12.61278439,,,,,,,
861,0.690928876,,,,,,,
862,29.40593529,,,,,,,
863,-16.87137413,,,,,,,
864,11.7154398,,,,,,,
865,20.81707191,,,,,,,
866,7.869680405,,,,,,,
867,27.09848022,,,,,,,
868,-5.205902576,,,,,,,
869,27.22667122,,,,,,,
870,1.844656825,,,,,,,
871,-11.87188625,,,,,,,
872,-4.180366993,,,,,,,
873,-22.12724495,,,,,,,
874,9.792560577,,,,,,,
875,12.35640049,,,,,,,
876,22.35537529,,,,,,,
877,12.61278439,,,,,,,
878,22.48356819,,,,,,,
879,4.793072701,,,,,,,
880,-19.94798279,,,,,,,
881,-22.89639854,,,,,,,
882,-8.667086601,,,,,,,
